45.4,0.3,54.1,55.1,69.1,2.6,0.3,49.4,12.7,0.1,2028.078651,2014.734637,2005.544885,2011.891806,2014.114088,2001.191235,2016.936691,2011.437702,1983.157128,0,4,2,3,7,4,0,8,4,7,3,265452.6,41.080254
50.6,63.5,9.4,50.4,35.8,47.6,0.3,26.7,0.8,10.5,1235.441076,2017.060981,2028.505603,0,2027.17011,2031.81182,2026.911306,1253.382988,1478.013928,1989.458758,1,9,3,7,4,0,5,1,1,5,264586.2,587.656499
5.4,55.3,44.9,16.8,48.2,49.2,0.3,45.8,12.6,1.6,1950.256155,2036.688101,2003.889156,2016.944234,2017.253782,1998.390798,2009.734688,2007.821775,2027.347279,2032.692508,5,7,7,8,4,2,5,1,4,3,266845.8,0
0.8,18.1,28.9,92.8,50.7,27.5,0.3,75,12.7,0.1,2027.400434,2002.485394,2001.948469,2016.893543,1999.236066,2019.498031,1999.819888,2018.583258,2007.198453,2032.785099,5,7,7,8,4,3,7,2,4,3,260709.3,0
0.6,78.8,50.4,65.4,48.5,6.2,0.3,27.1,2.2,0.1,0,2018.92603,0,2015.274274,2004.359179,2029.805978,1991.002196,2019.357511,2014.184045,2032.228521,5,7,7,4,1,3,1,2,4,4,270324.3,756.309708
43,97.9,15.3,52.6,56.7,0.2,15.4,25.4,19.2,9,2908.74492,2016.897551,2040.291369,2017.074522,1993.757954,2040.163316,1989.745547,2012.352051,2022.227918,2027.354078,8,7,3,9,1,0,1,6,4,4,268447.8,0
50.6,100,0.2,50.4,50.7,0.3,25.5,25.5,7,12.7,0,2016.857195,1919.430942,2014.624058,1995.995277,2007.896187,2003.089052,2004.310901,2007.216051,1979.577916,8,7,3,9,1,0,1,6,4,4,257725.8,91.63622
7,55.1,0.3,11.2,65.5,0.2,60.8,38,0.1,2.4,2414.832321,0,1991.741332,2023.875629,2022.246313,0,2016.915555,1976.25224,2002.214856,2007.623957,6,7,6,4,1,0,7,6,4,4,258786.3,3839.97626
46.2,50.5,0.3,1.1,91.3,0.3,38.7,25.4,0.1,0.1,0,2013.728869,2018.152788,2020.104956,1999.577026,2021.489648,2011.902086,2009.846455,0,2025.08714,6,4,6,4,1,0,7,4,4,4,260898.6,2628.983487
50.7,37.1,0.2,0.4,82.4,16.3,44.3,1.6,21.8,0.1,2014.610098,2004.207045,2017.219874,2004.288092,0,2017.236922,2017.37793,2019.313321,2201.735893,1990.575171,8,4,8,6,1,0,6,5,4,4,267741.6,2012.675642
50.8,0.3,24.8,46.8,34.5,25.3,51.3,46.6,16,0.1,2014.127244,2022.280422,1979.283605,2001.742983,2022.405605,2023.27845,2004.342109,2022.349941,2196.092988,2038.153104,8,4,7,6,3,0,6,5,7,2,263394.9,0
50.8,0.3,50.6,50.5,26.5,41.5,8.6,29.5,18.9,0.1,0,2022.186546,2011.906957,2014.312213,2026.044744,2032.528197,2019.473159,2019.328613,0,2024.650644,8,4,7,5,3,0,8,5,7,2,268592.4,242.018758
